Games Played,Avg Reward
6450,-3648.7223968797634
6500,-3719.553826918703
6550,-3609.302446382198
6600,-3522.4881364149996
6650,-3745.8271727166293
6700,-3735.8751857886796
6750,-4230.375336538445
6800,-3764.3481330123077
6850,-3782.8656149782987
6900,-3613.3837606171433
6950,-3604.389501174108
7000,-3696.1303216507054
7050,-3684.1960041640114
7100,-3746.85350106166
7150,-3516.977781414834
7200,-3618.943087461806
7250,-3673.011762334645
7300,-3477.915707205168
7350,-3873.2735454966723
7400,-3912.1517399503
7450,-3822.7538863503332
7500,-3852.8945666407158
7550,-3711.3750711968687
7600,-3842.2765510582703
7650,-3654.081324343915
7700,-3736.8928017460626
7750,-3818.836341452861
7800,-3852.3053941961207
7850,-3714.7949460739546
7900,-3637.990139630474
7950,-3869.559053423825
8000,-3693.5402898663997
8050,-3877.917666812047
8100,-3693.1311551093168
8150,-3658.6753770082123
8200,-3871.3848806169035
8250,-3759.206163440653
8300,-3743.2875820834706
8350,-4057.1705858498935
8400,-3908.983223948161
8450,-3631.503052190467
8500,-3818.1530903240587
8550,-3780.3746464634896
8600,-3902.8926718723856
8650,-3699.6614945664314
8700,-3440.3202575941527
8750,-3597.4413703675577
8800,-3610.9398140022154
8850,-3763.933593240905
8900,-3745.549512578706
8950,-3528.282581522356
9000,-3667.0348913166126
9050,-3781.5838492624853
9100,-3689.6453236284997
9150,-3746.3146423190315
9200,-3905.179508410825
9250,-3674.7665645936595
9300,-3803.304293600126
9350,-3981.0883731661365
9400,-3623.4118010096913
9450,-3653.739733188181
9500,-3718.089612888704
9550,-3692.947412536699
9600,-3581.276167321763
9650,-3694.1464430672168
9700,-3661.465022267591
9750,-3746.0143578054567
9800,-4119.539219297569
9850,-3943.594739609999
9900,-3785.8483091174276
9950,-3876.331492451572
10000,-3904.6754748547137
10050,-3941.8773017222193
10100,-3891.4880233981653
10150,-3769.130720315192
10200,-3811.472830646549
10250,-3682.834439107135
10300,-3579.557278622776
10350,-3581.963083642229
10400,-3431.061485717638
10450,-3600.4667434052
10500,-3773.2495703361055
10550,-3700.331336689732
10600,-3790.9733451486595
10650,-3731.9878598447312
10700,-3679.288897509762
10750,-3650.1757349837476
10800,-3789.5505711550254
10850,-3835.652326988051
10900,-3917.4951984049667
10950,-3930.31176033503
11000,-3638.2664276625146
11050,-3805.675634748307
11100,-3841.840148322804
11150,-3806.3825856971166
11200,-3821.6220159008453
11250,-3767.120781028254
11300,-3577.508092481479
11350,-3625.004192999028
11400,-3901.5242044245797
11450,-3868.087046035113
11500,-3753.3255425820553
11550,-3689.6951543835885
11600,-3776.0731702933567
11650,-3726.676997711258
11700,-3730.795160622755
11750,-3484.397680956035
11800,-3631.8841376398664
11850,-3821.032459576918
11900,-3818.6085436059097
11950,-3670.9973090836993
12000,-3738.78799091304
12050,-3594.8146420438065
12100,-3858.1995071816914
12150,-4083.935163393219
12200,-3721.816975537572
12250,-3563.652166620534
12300,-3460.799321581084
12350,-3751.074315986278
12400,-3888.5640521661585
12450,-3820.351399352908
12500,-3763.1458614881235
12550,-3775.7178685786025
12600,-3762.2376140734127
12650,-3780.4816902154103
12700,-3957.500598097661
12750,-3780.2138312508964
12800,-3661.6595839501915
12850,-3541.627528533981
12900,-3693.133327481767
12950,-3712.581732569415
13000,-3800.391515983733
13050,-3850.1996533643337
13100,-3825.5801379235436
13150,-3880.6421412080535
13200,-3685.251998955358
13250,-3700.6485890180393
13300,-3678.50633771689
13350,-3850.5342233386045
13400,-3806.6874732214324
13450,-3539.967188842015
13500,-3733.6568662254626
13550,-3659.9554208358863
13600,-3657.147812463798
13650,-3533.074520099107
13700,-3887.188611189527
13750,-4014.554306077892
13800,-3578.3637031834783
13850,-3793.956249127333
13900,-3598.7560218691206
13950,-3483.2624468308277
14000,-3741.6297345412045
14050,-3781.0973725287104
14100,-3557.79751537408
14150,-3686.32630644751
14200,-3724.615383543184
14250,-3886.102771900859
14300,-3517.1704396730956
14350,-3706.4873446354723
14400,-3827.2448356944865
14450,-4015.6586095234943
14500,-3777.884765355783
14550,-3905.0439364453887
14600,-3940.3709671116194
14650,-3546.1671392127696
14700,-3678.2946734998814
14750,-3459.312314464084
14800,-3723.4009419194404
14850,-3576.781516734266
14900,-3744.361511203322
14950,-3793.708436383996
15000,-3710.05515899554
15050,-3624.7275688489894
15100,-3536.2268063544775
15150,-3557.962135191767
15200,-3599.288135484823
15250,-3575.3251707141126
15300,-3496.5542356362243
15350,-3622.04309524106
15400,-3438.468299664999
15450,-3655.1186529334163
15500,-3918.1127041286895
15550,-3628.375994108129
15600,-3850.2342786369654
15650,-3822.0806171960403
15700,-3555.088631121173
15750,-3801.7570118454005
15800,-3591.587626533404
15850,-3729.852142326363
15900,-4054.0750853181175
15950,-3974.353628432284
16000,-3833.4759136421308
16050,-3419.144574997326
16100,-3874.1344730879273
16150,-3714.415169322069
16200,-3706.1487088230556
16250,-3663.055614822347
16300,-4123.824021088258
16350,-3614.9270918317666
16400,-3609.9167051082222
16450,-3654.8510034211577
16500,-3667.0822908165837
16550,-3488.720143128101
16600,-3495.179337115159
16650,-3561.5958722895057
16700,-3304.4472674763074
16750,-3240.0880052607995
16800,-3596.8580995814614
16850,-3530.148366243588
16900,-4166.073479882898
16950,-3787.669823529766
17000,-3659.169637596557
17050,-3587.5037243945235
17100,-3489.848614869469
17150,-3568.374903817402
17200,-3467.8733940434245
17250,-3827.9276856484826
17300,-3598.069348798129
17350,-3746.314640285992
17400,-3607.944551611187
17450,-3558.2810387872246
17500,-3338.072994000311
17550,-3790.06045140081
17600,-3830.842581503566
17650,-3793.69861777736
17700,-3585.35584845106
17750,-3888.0702926702843
17800,-3873.5048059832366
17850,-3811.9674776994216
17900,-3737.776659102472
17950,-3718.5955772968414
18000,-3643.7258282344633
18050,-3659.935462166465
18100,-3511.4789540380484
18150,-3772.4420050340623
18200,-3535.6313828244283
18250,-3576.7872431110864
18300,-3711.3319750306027
18350,-3492.430863871881
18400,-3561.1011600898137
18450,-3662.257651173808
18500,-3820.4918948034287
18550,-3590.0966310899958
18600,-3781.4028213671627
18650,-3979.622370933798
18700,-3803.5200899054707
18750,-3791.4927410038454
18800,-3634.6955569883226
18850,-3469.8723267223877
18900,-3488.916289301534
18950,-3714.0781888217593
19000,-3740.955411991926
19050,-3758.2533856114346
19100,-3807.7561654586116
19150,-3940.6672591080774
19200,-3631.9060516871646
19250,-3638.137138159995
19300,-3447.2234979940117
19350,-3766.3854980235787
19400,-3706.6667584740985
19450,-3545.4348492168915
19500,-3622.0565689598557
19550,-3545.8194281491938
19600,-3443.1697351111175
19650,-3625.903370821558
19700,-3416.8892294740367
19750,-3644.926083139205
19800,-3548.7723253463564
19850,-3443.533148623962
19900,-3677.408839293346
19950,-3676.787023415054
20000,-3638.0618590213835
20050,-3719.572751864067
20100,-3620.6191260735604
20150,-3681.0098125686923
20200,-3469.7066666772166
20250,-3699.9840624628678
20300,-3750.550839300684
20350,-3496.551155170135
20400,-3453.8551841203894
20450,-3590.3969808651614
20500,-3986.7561875356973
20550,-3480.3094398385065
20600,-3433.081008909192
20650,-3764.233838427523
20700,-3450.617297324924
20750,-3878.425601180663
20800,-3811.6383777618175
20850,-3571.1846613057596
20900,-3568.4467105557833
20950,-3686.4774638867502
21000,-3603.4869586926457
21050,-3364.305624520205
21100,-3744.494924008984
21150,-3807.1140703618735
21200,-3478.8053882930935
21250,-3789.5532453784135
21300,-3440.5493409969895
21350,-3491.5028104519024
21400,-3601.0601600837163
21450,-3373.4356699149052
21500,-3641.0608730163904
21550,-3711.557675130128
21600,-3695.231512772046
21650,-3424.5507080442503
21700,-3354.918279771032
21750,-3523.9862677074434
21800,-3892.561145750391
21850,-3921.760424421626
21900,-3793.3604343870406
21950,-3490.7979972213093
22000,-3799.7825516663625
22050,-3467.6783672211864
22100,-3749.44337936353
22150,-3608.008377909509
22200,-3635.122445369499
22250,-3572.0438992223785
22300,-3888.423876694638
22350,-3505.1110938183942
22400,-3879.289435356828
22450,-3502.2051728547453
22500,-3590.465085021449
22550,-3448.17402234904
22600,-3905.318455890138
22650,-3648.1728674301858
22700,-3585.6865338775765
22750,-3857.870394005704
22800,-3497.188738269674
22850,-3514.9650823660704
22900,-3187.9341627081635
22950,-3408.8737944816276
23000,-3517.716527984491
23050,-3481.771659258975
23100,-3700.08274499322
23150,-3502.537323781719
23200,-3585.7111862496513
23250,-3583.4676446047874
23300,-3403.6404782356094
23350,-3374.908890614294
23400,-3359.8079851186358
23450,-3750.2095904992784
23500,-3725.4821431857254
23550,-3607.9035727242417
23600,-3701.298848393302
23650,-3712.6676897405923
23700,-3761.643571390195
23750,-3905.1851609947535
23800,-3707.1371932992197
23850,-3591.7573508616856
23900,-3697.6095944771328
23950,-3587.2015133006394
24000,-3491.903121962094
24050,-3612.3603554950937
24100,-3452.8013172614797
24150,-3901.0665701345915
24200,-3984.585918816972
24250,-3517.1370739650224
24300,-3530.819486879802
24350,-3561.8749745048863
24400,-3887.3122456102965
24450,-3704.1673604907573
24500,-3413.0372512431377
24550,-3582.005913361752
24600,-3564.160093560775
24650,-3646.9982271359345
24700,-3577.0157464649587
24750,-4054.998315297335
24800,-3632.2180938104348
24850,-3363.6278947554206
24900,-3963.907473727113
24950,-3787.4950646435987
25000,-3678.5345116106937
25050,-3318.19971237923
25100,-3281.845682670951
25150,-3299.9256605059477
25200,-3355.4579977975736
25250,-3741.1206622902
25300,-3313.7242529799782
25350,-3581.6099457629634
25400,-3624.893174415112
25450,-3847.2954437014787
25500,-3897.481097707216
25550,-3925.149035048686
25600,-3829.385592880929
25650,-3339.614306599504
25700,-3611.419384708883
25750,-3524.3694775711397
25800,-3665.0104379195964
25850,-3380.038397929937
25900,-3569.5175885587687
25950,-3686.099614646608
26000,-3768.5247584087588
26050,-3695.3257153545683
26100,-3428.074299609441
26150,-3679.0012743602138
26200,-3493.232824766723
26250,-3394.8472673491106
26300,-3322.057687235162
26350,-3641.1417073498214
26400,-3621.6177394735028
26450,-3699.399868583303
26500,-3754.947551456827
26550,-3423.4171183766407
26600,-3441.1446555583857
26650,-3668.226699157886
26700,-3558.1448895086623
26750,-3507.2366527978584
26800,-3646.839763986618
26850,-3636.872614029196
26900,-3447.045185991779
26950,-3438.0860008846
27000,-3590.243154372342
27050,-3374.271524501501
27100,-3798.7041765914505
27150,-3639.660768400659
27200,-3526.414270149322
27250,-3478.052560998955
27300,-3587.7046017554894
27350,-3730.8855629502177
27400,-4289.114175555069
27450,-3750.8391366882192
27500,-3510.58941186506
27550,-3620.927911992068
27600,-3711.8025063982927
27650,-3424.618537571978
27700,-3784.509854645215
27750,-3652.955974512023
27800,-3620.770468684815
27850,-3830.760563009422
27900,-3750.589223355258
27950,-3336.9592603213287
28000,-3412.158706959764
28050,-3349.533898403474
28100,-3300.8851979684523
28150,-3600.433257007832
28200,-3455.4966197655717
28250,-3408.063958691125
28300,-3410.363567399096
28350,-3516.1028850228968
28400,-3397.122761081724
28450,-3564.7100936999204
28500,-3732.691509112641
28550,-3492.257696284969
28600,-3761.7829595567077
28650,-3580.6404689837364
28700,-3462.337901601322
28750,-3644.713513726778
28800,-3323.3256055424204
28850,-3627.0540971965256
28900,-3695.731216760639
28950,-3690.936342200612
29000,-3671.07491951794
29050,-3751.25673054116
29100,-3772.368996102474
29150,-3809.842867749993
29200,-3372.3551021622834
29250,-3331.7129967834803
29300,-3792.3414064541857
29350,-3333.11298122222
29400,-3614.223674888592
29450,-3891.771592807884
29500,-3160.7319943798066
29550,-3217.9495808907727
29600,-3333.453398661064
29650,-3320.8273168791934
29700,-3577.1373429832884
29750,-3508.8755439639194
29800,-3636.203169307253
29850,-3117.343712602864
29900,-3695.1539370046953
29950,-3646.33732413716
30000,-3532.2330879693795
30050,-3812.899522601692
30100,-3755.5857731812075
30150,-3305.6741203143365
30200,-3418.044413450718
30250,-3573.4203770485115
30300,-3421.082179432416
30350,-3583.647720258636
30400,-3617.029224022919
30450,-3721.4655225964484
30500,-3885.741150557964
30550,-3495.787329657815
30600,-3316.7870405847307
30650,-3489.446536884828
30700,-3776.2133131692394
30750,-3699.7675605508193
30800,-3795.6536694499805
30850,-3531.1323629018643
30900,-3265.7404444059916
30950,-3713.910367401167
31000,-3560.8352890348488
31050,-3719.7761037266205
31100,-3359.7532796288374
31150,-3710.7267869632215
31200,-3265.3285197760893
31250,-3503.916970556378
31300,-3292.729536485337
31350,-3485.9199427080243
31400,-3455.891585343677
31450,-3438.9887740301015
31500,-3508.9199438045775
31550,-3305.7054540910763
31600,-3604.307256279701
31650,-3419.0199001607384
31700,-3620.3106916384486
31750,-3547.6087523145716
31800,-3410.291611372557
31850,-3127.1021224349897
31900,-3284.810942791731
31950,-3501.735148004923
32000,-3534.2467186978483
32050,-3524.6175402663166
32100,-3943.8308174878803
32150,-3289.505727625119
32200,-3390.588090261225
32250,-3668.006536523927
32300,-3404.8096785735947
32350,-3538.2317031151456
32400,-3234.173906753229
32450,-3507.722914750492
32500,-3540.889794837144
32550,-3337.511355346768
32600,-3573.724453783473
32650,-3601.0055414187923
32700,-3387.786233949444
32750,-3405.777110867696
32800,-3559.007255838356
32850,-3602.3880342540347
32900,-3543.45185727801
32950,-3412.517715666793
33000,-3527.365309832718
33050,-3426.120110679721
33100,-3386.6071391443506
33150,-3318.266575372606
33200,-3592.194295516746
33250,-3397.310142744218
33300,-3739.642910985227
33350,-3655.5508632741885
33400,-3775.2852393289645
33450,-3792.159761389815
33500,-3485.8121070690877
33550,-3604.226044241142
33600,-3605.365327000347
33650,-3562.1788679846177
33700,-3483.976936676051
33750,-3513.650563168892
33800,-3193.1451019609094
33850,-3587.940902695301
33900,-3477.61011632873
33950,-3731.3764280668365
34000,-3504.5865429520836
34050,-3492.7172987109884
34100,-3375.2836259364385
34150,-3185.0465588583256
34200,-3224.6087904510614
34250,-3328.7989809574756
34300,-3712.4268109481486
34350,-3629.6434057283236
34400,-3262.3489398130155
34450,-3511.1751217258106
34500,-3394.5654148609706
34550,-3424.2477964600416
34600,-3425.622762486558
34650,-3873.686057365583
34700,-3580.6011058520107
34750,-3665.691693321594
34800,-3642.1796345597836
34850,-3708.1401793834793
34900,-3613.567562509698
34950,-3713.379895101697
35000,-3397.174891194807
35050,-3537.447339776871
35100,-3551.192072664812
35150,-3259.725436333098
35200,-3334.104311670461
35250,-3749.9680243422895
35300,-3728.903623228758
35350,-3419.694456538435
35400,-3529.238831119489
35450,-3364.847063681768
35500,-3738.0701451413433
35550,-3338.8311307927042
35600,-3598.1884891010727
35650,-3446.313293709872
35700,-3149.892650725559
35750,-3228.8411769198433
35800,-3404.01966400583
35850,-3364.127771156203
35900,-3573.317982198921
35950,-3249.9209185579807
36000,-3351.924236788728
36050,-3600.130031905248
36100,-3279.4403217265317
36150,-3667.3478482101937
36200,-3512.4939703412897
36250,-3508.031716358637
36300,-3403.2739267432125
36350,-3361.461074864726
36400,-3737.3462844902197
36450,-3423.1718138173665
36500,-3492.5557534532095
36550,-3671.2929387615045
36600,-3552.8411600152276
36650,-3550.5422797791825
36700,-3031.3868566543892
36750,-3280.092423697865
36800,-3770.310657780834
36850,-3714.719895946355
36900,-3533.082306971558
36950,-3513.5232031800915
37000,-3494.3456456124086
37050,-3248.1857081304415
37100,-3150.7075296438666
37150,-3437.257597651319
37200,-3539.7050874631714
37250,-3516.968744645219
37300,-3731.218444415165
37350,-3463.1376318915154
37400,-3519.3525359334967
37450,-3349.6598268554544
37500,-3272.1662203068586
37550,-3558.492997299921
37600,-4082.3539064913152
37650,-3809.252179349504
37700,-3497.628830731138
37750,-3408.399514548763
37800,-3423.4471603077272
37850,-3669.45564201697
37900,-3582.5242017685287
37950,-3386.541601191099
38000,-3444.002245844192
38050,-3654.2292985304634
38100,-3339.4431769323046
38150,-3785.812505866663
38200,-3599.069079930944
38250,-3351.7155538159454
38300,-3423.0306432485577
38350,-3273.98963490866
38400,-3353.2509280415557
38450,-3875.566342039638
38500,-3433.219157094075
38550,-3400.9977678786554
38600,-3460.259774283665
38650,-3352.706068629968
38700,-3353.505408357802
38750,-3747.059192430121
38800,-3295.9347417130316
38850,-3430.194189778348
38900,-3452.545000890432
38950,-3228.1072135794225
39000,-3314.6988349677667
39050,-3626.691809909455
39100,-3500.074689446552
39150,-3658.1985648746904
39200,-3528.7837897444588
39250,-3629.5612180043086
39300,-3308.2350604779785
39350,-3429.771165074797
39400,-3517.2313327284387
39450,-3348.29012153234
39500,-3685.3071207408498
39550,-3409.1788461919973
39600,-3420.498365234499
39650,-3332.57821180307
39700,-3496.8133924712524
39750,-3130.892529700609
39800,-3256.801444502701
39850,-3454.5764309387755
39900,-3513.041998028838
39950,-3707.626975309064
40000,-3601.105539851199
40050,-3413.5279200418036
40100,-3497.174806573424
40150,-3456.8399854051054
40200,-3686.027240514598
40250,-3447.329389685813
40300,-3504.394174997526
40350,-3368.075349534575
40400,-3432.4698045590035
40450,-3514.358531735968
40500,-3467.26975233024
40550,-3559.4348539795396
40600,-3391.6032086691885
40650,-3337.9518293195006
40700,-3416.802888615114
40750,-3497.226556971856
40800,-3394.4617159281543
40850,-3238.8123469070433
40900,-3359.3959717402495
40950,-3128.107154150919
41000,-3431.2778744241605
41050,-3421.0062810142595
41100,-3592.051460532323
41150,-3444.5344259620147
41200,-3712.666357276867
41250,-3587.3585486000793
41300,-3385.937860735029
41350,-3259.212663994145
41400,-3402.595333981823
41450,-3441.8143169111668
41500,-3633.5537348258263
41550,-3329.718966754845
41600,-3430.6917769204183
41650,-3295.5461417982788
41700,-3285.6155442219047
41750,-3422.9202025691116
41800,-3457.19967856939
41850,-3492.0842896288527
41900,-3418.221076456055
41950,-3175.721836111465
42000,-2927.627868370324
42050,-3338.0769240702766
42100,-3349.440296836353
42150,-3601.7558327065135
42200,-3677.4194610602485
42250,-3469.0332400610873
42300,-3318.128661895735
42350,-3373.5132130781126
42400,-3471.6427109881065
42450,-3386.286967976314
42500,-3244.1023205324627
42550,-3610.968194569157
42600,-3548.6639558184406
42650,-3481.2794089740587
42700,-3265.057165336616
42750,-3003.0540070301054
42800,-3294.9277197408214
42850,-3505.9559010075177
42900,-3081.9881646280724
42950,-3567.083557137441
43000,-3456.968599633487
43050,-3544.6732743366356
43100,-3563.970163948159
43150,-3412.066395191287
43200,-3344.926195146906
43250,-3426.271742964891
43300,-3634.3111773132673
43350,-3347.2303698229657
43400,-3230.429469200537
43450,-3427.427505642403
43500,-3419.372113232534
43550,-3417.3641971459247
43600,-3515.037973377066
43650,-3520.02069648194
43700,-3570.6892126044822
43750,-3283.064582167456
43800,-3342.487667515255
43850,-3379.6987111902486
43900,-3409.7964523559604
43950,-3360.7229250222385
44000,-3379.7275970229493
44050,-3331.855202410499
44100,-3621.542345352422
44150,-3614.7985131661967
44200,-3212.5145563153533
44250,-3350.742262303307
44300,-3841.0904575075047
44350,-3427.1129099845516
44400,-3304.95475631646
44450,-3340.4046804007467
44500,-3200.284848197809
44550,-3414.5137660747173
44600,-3289.5757945053174
44650,-3606.221069043953
44700,-3224.8468393950166
44750,-3161.279224877946
44800,-3649.8365830468906
44850,-3406.3650491911076
44900,-3729.0689668944174
44950,-3087.4579317176767
45000,-3165.361886150316
45050,-3161.800811999629
45100,-3416.9209229692597
45150,-3513.9540561490885
45200,-3429.769164402782
45250,-3341.098730636906
45300,-3544.613349683261
45350,-3372.8685527510424
45400,-3203.416689441823
45450,-2891.837374378054
45500,-3199.7375550339875
45550,-3342.56089678581
45600,-3344.114876847286
45650,-3572.8146452025976
45700,-3773.737885128948
45750,-3489.8628131057817
45800,-3399.79413183513
45850,-3225.052102477866
45900,-3605.362964403263
45950,-3522.2217137037305
46000,-3357.4752507166277
46050,-3392.3496961574238
46100,-3243.7495627996755
46150,-3455.647008932877
46200,-3371.1698163278998
46250,-3395.321626113203
46300,-3432.9734359489025
46350,-3735.2694405947486
46400,-3067.1330666703075
46450,-3612.568137807051
46500,-3362.482843303901
46550,-3401.450650502893
46600,-3602.7267652276732
46650,-3403.465378180822
46700,-3374.501476705477
46750,-3433.6078579367495
46800,-3267.658447560177
46850,-3198.2677991159508
46900,-3297.950066026246
46950,-3170.554502755471
47000,-3133.863301313655
47050,-3402.711778869467
47100,-3383.1349652732583
47150,-3492.8064730166825
47200,-3389.4987940171986
47250,-3322.876700472223
47300,-3331.936877773077
47350,-3311.976391394827
47400,-3214.9234443942805
47450,-3352.904087079217
47500,-3237.4861631074177
47550,-3279.9188659680476
47600,-3131.7255331147376
47650,-3194.9837869969933
47700,-3400.8375072822228
47750,-3358.064527602169
47800,-3052.6665886433902
47850,-3232.6711770879815
47900,-3694.182298637711
47950,-3535.7758606120847
48000,-3372.2832545649476
48050,-3356.1460705177005
48100,-3199.9488707593996
48150,-3447.9560485513284
48200,-3411.1015072321798
48250,-3403.805318287799
48300,-3502.6099155933503
48350,-3344.5343527429804
48400,-3472.177899088549
48450,-3552.427382917407
48500,-3243.5192076044495
48550,-3353.6973809325973
48600,-3246.090902786677
48650,-3354.2593211713865
48700,-3305.492680498088
48750,-3396.386980739916
48800,-3203.0141034103567
48850,-3447.75192899798
48900,-3260.765127830384
48950,-3544.461387237431
49000,-3515.0871020405025
49050,-3225.093614946649
49100,-3387.925087139965
49150,-3426.7613484580706
49200,-3378.1002504219764
49250,-3283.813520545858
49300,-3451.6499551281254
49350,-3099.4142102184396
49400,-3221.508348630176
49450,-3106.87331287244
49500,-3099.0154081382407
49550,-3431.757235732603
49600,-3577.503439652999
49650,-3266.856283094588
49700,-3204.0918304970264
49750,-3492.323033090601
49800,-3507.354378199379
49850,-3415.3885803008457
49900,-3222.9179003842773
49950,-3378.4582785712646
50000,-3159.66604958191
50050,-3248.441560320354
50100,-3297.5801563888326
50150,-3383.952219878511
50200,-3122.8931838639282
50250,-3408.1965800024477
50300,-3453.350174502385
50350,-3479.2659649976995
50400,-3346.2874798758585
50450,-3544.4079980949973
50500,-3330.986946149751
50550,-3340.4456395337684
50600,-3261.4744901837958
50650,-3543.5656780733393
50700,-3661.8203498659377
50750,-3731.6928964316744
50800,-3398.63234846392
50850,-3395.968364846023
50900,-3473.63604711758
50950,-3264.033891883811
51000,-3128.8999057913693
51050,-3319.7142755268733
51100,-3451.269062417694
51150,-3163.184728489779
51200,-3512.058543446867
51250,-3516.600434710485
51300,-3332.9882454580775
51350,-3744.0999577309844
51400,-3306.688613948796
51450,-3142.8076674938316
51500,-3197.9695410378513
51550,-3344.6399396500133
51600,-3339.969840795614
51650,-3415.8572278583497
51700,-3220.053478065834
51750,-3407.8299110839753
51800,-3365.8973180364724
51850,-3370.1188787056826
51900,-3486.737910677506
51950,-3468.905297306084
52000,-3248.630018999056
52050,-3521.568048516482
52100,-3477.514825530347
52150,-3567.3773533291023
52200,-3455.7893716543354
52250,-3374.118379939254
52300,-3352.1044442114267
52350,-3418.9686048824774
52400,-3121.022706568009
52450,-3473.008101273221
52500,-3763.7566529882815
52550,-3367.403459484643
52600,-3351.3446678381324
52650,-3486.5244325547774
52700,-3302.563205016109
52750,-3392.192642424345
52800,-3474.550522688934
52850,-3376.0684613715707
52900,-3487.9877728859615
52950,-3384.766688903121
53000,-3479.501778674227
53050,-3361.9273182935253
53100,-3394.032758709547
53150,-3154.7208191100876
53200,-3278.8682482937083
53250,-3670.3065400995583
53300,-3457.2407923052347
53350,-3174.8125126255527
53400,-3497.0430221496968
53450,-3690.5081245834035
53500,-3103.1657679787504
53550,-3306.9846970973526
53600,-3448.406690265285
53650,-3171.159955981969
53700,-3167.4825906995006
53750,-3268.2498378330083
53800,-3486.5646920353206
53850,-3670.67057616617
53900,-3567.5851704289107
53950,-3208.74390575526
54000,-3278.7009333585866
54050,-3022.1081447067663
54100,-3348.579675281511
54150,-3500.307738694356
54200,-3176.2395439008424
54250,-3232.051402567446
54300,-3349.4259512480076
54350,-3242.5745885341435
54400,-3256.817936282069
54450,-3535.253344288231
54500,-3355.02889957631
54550,-3423.294555027271
54600,-3392.826386276126
54650,-3235.2316312446337
54700,-3443.389489819409
54750,-3526.1631152312584
54800,-3411.564240854161
54850,-3418.845142707079
54900,-3391.169315230018
54950,-3423.2516781042323
55000,-3465.2813523702307
55050,-3269.037404061145
55100,-3570.894068152495
55150,-3644.1249788953733
55200,-3478.344557572716
55250,-3223.6866899130587
55300,-3053.803175762063
55350,-3462.1589476398253
55400,-3311.467386072042
55450,-3251.045959544491
55500,-3393.9290331879347
55550,-3476.765069863636
55600,-3428.67561505961
55650,-3351.4863510579357
55700,-3397.7634559309054
55750,-3244.186898863106
55800,-3204.107035748978
55850,-3201.9255031607663
55900,-3181.4360570574263
55950,-3314.914501428893
56000,-3063.1405868180586
